time,predictions,actual,difference
2018-03-01,276.68739013789434,292.441,-15.753609862105634
2018-04-01,305.81428981225525,347.202,-41.387710187744744
2018-05-01,368.0678176676628,378.77,-10.702182332337202
2018-06-01,414.5325293031586,466.381,-51.84847069684139
2018-07-01,459.934242566684,486.733,-26.798757433315984
2018-08-01,442.1460379571297,453.339,-11.192962042870306
2018-09-01,400.7804004494644,395.636,5.144400449464399
2018-10-01,352.86431377978704,344.112,8.752313779787016
2018-11-01,321.56789737662785,309.218,12.349897376627837
2018-12-01,288.982940073096,295.682,-6.699059926903999
2019-01-01,280.4310404586231,285.059,-4.627959541376924
2019-02-01,267.17972958211834,258.894,8.285729582118336
2019-03-01,270.3115924175663,311.602,-41.29040758243366
2019-04-01,309.37626525633084,310.396,-1.0197347436691757
2019-05-01,369.1047569568687,366.886,2.218756956868674
2019-06-01,435.5282815015522,436.365,-0.8367184984477944
2019-07-01,464.6736520474154,466.83,-2.1563479525846105
2019-08-01,446.59885625480393,472.046,-25.44714374519606
2019-09-01,395.0953476895788,403.778,-8.682652310421247
2019-10-01,351.4688693789471,364.419,-12.950130621052892
2019-11-01,318.2561506571107,306.875,11.381150657110709
2019-12-01,289.0748034081025,295.862,-6.787196591897498
2020-01-01,268.8785453024746,288.745,-19.8664546975254
2020-02-01,263.4435768541647,270.382,-6.938423145835316
2020-03-01,292.3848218261989,308.668,-16.283178173801105
2020-04-01,321.7385281324406,345.171,-23.4324718675594
2020-05-01,386.9373450012309,409.591,-22.653654998769127
2020-06-01,443.4232588376924,435.313,8.110258837692413
2020-07-01,453.5246989118525,501.432,-47.907301088147506
2020-08-01,441.42628079185687,480.708,-39.28171920814316
2020-09-01,387.4116299385872,413.518,-26.106370061412747
2020-10-01,344.10918431813894,347.223,-3.1138156818610696
2020-11-01,299.0569555525213,307.031,-7.974044447478718
2020-12-01,280.9969319914657,303.72,-22.723068008534312
2021-01-01,262.0465936741573,294.164,-32.117406325842694
2021-02-01,278.1107572389053,271.243,6.8677572389053125
2021-03-01,291.86837947647064,306.209,-14.340620523529367
2021-04-01,320.2354933525234,317.624,2.6114933525233823
2021-05-01,381.2014884613355,401.719,-20.517511538664507
2021-06-01,440.5525223539107,439.96,0.5925223539107378
2021-07-01,456.5602391306397,511.798,-55.23776086936033
2021-08-01,449.6521252734634,501.07,-51.41787472653658
2021-09-01,403.92698469361966,444.796,-40.869015306380334
2021-10-01,354.4066872838542,385.982,-31.575312716145845
2021-11-01,307.9695048655245,328.184,-20.2144951344755
2021-12-01,286.1384925420276,319.988,-33.84950745797238
2022-01-01,283.6997090875841,307.185,-23.485290912415905
2022-02-01,286.2337927265824,292.317,-6.0832072734175995
2022-03-01,310.48760359036925,315.242,-4.754396409630772
2022-04-01,341.1022997399784,317.982,23.12029973997835
2022-05-01,400.3102492512765,389.53,10.78024925127653
2022-06-01,450.263144539165,452.492,-2.228855460835007
2022-07-01,485.85297288057575,492.025,-6.172027119424229
2022-08-01,465.7698557707512,469.325,-3.5551442292488105
2022-09-01,430.932279232184,416.435,14.497279232183985
2022-10-01,378.2899665409997,377.98,0.3099665409997101
2022-11-01,330.43603190883283,327.579,2.8570319088328233
2022-12-01,318.1287099081236,328.478,-10.349290091876412
2023-01-01,315.03823054852813,326.534,-11.495769451471858
2023-02-01,318.0750988778833,298.579,19.4960988778833
2023-03-01,325.6817828280459,329.91,-4.2282171719541
2023-04-01,347.65974961702307,338.601,9.058749617023068
2023-05-01,392.9623245888322,414.04,-21.07767541116783
2023-06-01,451.036206341616,488.037,-37.000793658384
2023-07-01,487.6711614010055,521.402,-33.730838598994524
2023-08-01,459.3406031333173,541.62,-82.2793968666827
2023-09-01,422.3094752770978,420.878,1.4314752770978316
2023-10-01,374.6021097368919,395.533,-20.930890263108097
2023-11-01,331.96045653163924,337.296,-5.335543468360754
2023-12-01,320.60793580622374,339.029,-18.42106419377626
2024-01-01,321.386315878788,338.464,-17.077684121211973
2024-02-01,305.23767728726995,311.724,-6.486322712730043
2024-03-01,316.95042452015446,337.73,-20.779575479845562
2024-04-01,355.1439205522712,348.859,6.284920552271217
2024-05-01,404.9214759719421,452.473,-47.55152402805794
2024-06-01,456.4592251047525,450.966,5.493225104752469
